URI	membersInSweden	members	label
http://www.wikidata.org/entity/Q58619735	0	4	Q58619735
http://www.wikidata.org/entity/Q553085	0	4	morning market
http://www.wikidata.org/entity/Q926949	0	4	musical fountain
http://www.wikidata.org/entity/Q1134627	0	4	kugel fountain
http://www.wikidata.org/entity/Q26257052	0	4	Q26257052
http://www.wikidata.org/entity/Q452212	0	4	cursus
http://www.wikidata.org/entity/Q1318740	0	4	light bulb
http://www.wikidata.org/entity/Q1665513	0	4	Integrierte Sekundarschule
http://www.wikidata.org/entity/Q7132722	0	4	paper township
http://www.wikidata.org/entity/Q1774225	0	4	Climbing rock
http://www.wikidata.org/entity/Q3700328	1	4	military croft
http://www.wikidata.org/entity/Q54670726	0	4	Q54670726
http://www.wikidata.org/entity/Q55990425	0	4	road test track
http://www.wikidata.org/entity/Q1236830	3	4	stone circle
http://www.wikidata.org/entity/Q4581557	0	4	Tar kiln
http://www.wikidata.org/entity/Q5558483	0	4	giant oil and gas field
http://www.wikidata.org/entity/Q895453	0	4	bowling green
http://www.wikidata.org/entity/Q19566950	0	4	Klavže (floodgate)
http://www.wikidata.org/entity/Q211382	0	4	High-speed rail
http://www.wikidata.org/entity/Q7900115	4	4	urban district of Sweden
http://www.wikidata.org/entity/Q7929496	0	4	viking ship replica
http://www.wikidata.org/entity/Q29380643	0	4	Q29380643
http://www.wikidata.org/entity/Q31087820	0	4	hospital museum
http://www.wikidata.org/entity/Q43450727	0	4	Q43450727
http://www.wikidata.org/entity/Q47320785	0	4	Parish of Lakatamia Municipality
http://www.wikidata.org/entity/Q47320908	0	4	Parish of  Morphou Municipality
http://www.wikidata.org/entity/Q47325112	0	4	Parish of Karavas Municipality
http://www.wikidata.org/entity/Q54864872	0	4	Quarter of Mesa Geitonia Municipality
http://www.wikidata.org/entity/Q54867049	0	4	Quarter of Ayios Athanasios Municipality
http://www.wikidata.org/entity/Q69465104	0	4	morería (neighborhood)
http://www.wikidata.org/entity/Q11796171	0	4	Q11796171
http://www.wikidata.org/entity/Q224556	0	4	Fifteen-inch gauge railway
http://www.wikidata.org/entity/Q908488	0	4	electric beacon
http://www.wikidata.org/entity/Q10550100	1	4	cairn
http://www.wikidata.org/entity/Q319210	0	4	Adventure playground
http://www.wikidata.org/entity/Q11266550	0	4	kodomonokuni
http://www.wikidata.org/entity/Q56313614	1	4	ore field
http://www.wikidata.org/entity/Q635386	0	4	Q635386
http://www.wikidata.org/entity/Q108454687	0	4	half million city
http://www.wikidata.org/entity/Q1269749	0	4	town with fewer than 5000 inhabitants
http://www.wikidata.org/entity/Q12341317	0	4	nursery
http://www.wikidata.org/entity/Q43156817	0	4	electronics store
http://www.wikidata.org/entity/Q56292847	0	4	Jobcenter
http://www.wikidata.org/entity/Q108822337	0	4	Q108822337
http://www.wikidata.org/entity/Q462040	0	4	census district
http://www.wikidata.org/entity/Q9357527	0	4	territory of Canada
http://www.wikidata.org/entity/Q220229	0	4	railroad tie
http://www.wikidata.org/entity/Q11480750	0	4	city tram
http://www.wikidata.org/entity/Q11944166	0	4	quadra
http://www.wikidata.org/entity/Q60769350	0	4	Auxiliary floating drydock
http://www.wikidata.org/entity/Q106686551	0	4	Chess museum
http://www.wikidata.org/entity/Q26561	0	4	development region of Nepal
http://www.wikidata.org/entity/Q27518260	0	4	Q27518260
http://www.wikidata.org/entity/Q27518282	0	4	Q27518282
http://www.wikidata.org/entity/Q27518793	0	4	Q27518793
http://www.wikidata.org/entity/Q27577201	0	4	Q27577201
http://www.wikidata.org/entity/Q606619	0	4	fish ladder
http://www.wikidata.org/entity/Q442633	0	4	Q442633
http://www.wikidata.org/entity/Q525800	0	4	pole
http://www.wikidata.org/entity/Q3012073	0	4	Daikansho
http://www.wikidata.org/entity/Q7252591	0	4	province of Libya
http://www.wikidata.org/entity/Q1478478	0	4	Fußfall
http://www.wikidata.org/entity/Q3486472	0	4	skyspace
http://www.wikidata.org/entity/Q831691	1	4	story
http://www.wikidata.org/entity/Q2804265	0	4	Tomorrowland
http://www.wikidata.org/entity/Q5464061	0	4	fog signal station
http://www.wikidata.org/entity/Q193073	0	4	iconostasis
http://www.wikidata.org/entity/Q7171449	0	4	pest-exclusion fence
http://www.wikidata.org/entity/Q11919713	0	4	Q11919713
http://www.wikidata.org/entity/Q1427028	0	4	reverberatory furnace
http://www.wikidata.org/entity/Q55635722	0	4	tholos
http://www.wikidata.org/entity/Q5460060	0	4	flood bypass
http://www.wikidata.org/entity/Q10491460	0	4	Q10491460
http://www.wikidata.org/entity/Q96650754	4	4	campsite with shelter and without suitable ground for tents
http://www.wikidata.org/entity/Q97146318	0	4	Ausleitbauwerk
http://www.wikidata.org/entity/Q16237489	0	4	coniferous forest
http://www.wikidata.org/entity/Q15623456	0	4	administrative territorial entity of a defunct state
http://www.wikidata.org/entity/Q20103026	0	4	Q20103026
http://www.wikidata.org/entity/Q21074553	0	4	Q21074553
http://www.wikidata.org/entity/Q58271381	0	4	Q58271381
http://www.wikidata.org/entity/Q76940628	0	4	New York City Subway station
http://www.wikidata.org/entity/Q27535996	0	4	region of Nigeria
http://www.wikidata.org/entity/Q11271835	0	4	state capital
http://www.wikidata.org/entity/Q13033753	0	4	ladested
http://www.wikidata.org/entity/Q56167919	0	4	historical province of Indonesia
http://www.wikidata.org/entity/Q56219758	0	4	constituent republic within Czechoslovakia
http://www.wikidata.org/entity/Q83057	0	4	region of Belgium
http://www.wikidata.org/entity/Q701661	0	4	administrative division of Taiwan
http://www.wikidata.org/entity/Q16465938	0	4	seasonal river
http://www.wikidata.org/entity/Q52132873	0	4	town
http://www.wikidata.org/entity/Q98242145	0	4	Class A river
http://www.wikidata.org/entity/Q131401	0	4	caliphate
http://www.wikidata.org/entity/Q108893042	0	4	high-speed railway bridge
http://www.wikidata.org/entity/Q12664963	0	4	timber trackway
http://www.wikidata.org/entity/Q12714555	0	4	esnoga
http://www.wikidata.org/entity/Q1501897	0	4	Generality Lands
http://www.wikidata.org/entity/Q32360959	0	4	Shlyakh
http://www.wikidata.org/entity/Q4009220	0	4	Q4009220
http://www.wikidata.org/entity/Q11665546	0	4	wind cave
http://www.wikidata.org/entity/Q58215210	0	4	Q58215210
http://www.wikidata.org/entity/Q58215273	0	4	Q58215273
http://www.wikidata.org/entity/Q88778578	0	4	artificial cave
http://www.wikidata.org/entity/Q2923911	0	4	empoldered inlet
http://www.wikidata.org/entity/Q97772295	0	4	skateboarding spot
http://www.wikidata.org/entity/Q6134890	0	4	subregion of Huila
http://www.wikidata.org/entity/Q1498196	0	4	prison ship
http://www.wikidata.org/entity/Q3050136	0	4	Harbour entrance lights
http://www.wikidata.org/entity/Q3378136	0	4	ancient lighthouse
http://www.wikidata.org/entity/Q4990444	0	4	lagoon
http://www.wikidata.org/entity/Q5732340	0	4	Her Majesty's Young Offender Institution
http://www.wikidata.org/entity/Q20995013	0	4	subregion of Bolívar
http://www.wikidata.org/entity/Q20995014	0	4	subregion of Sucre
http://www.wikidata.org/entity/Q106410796	0	4	bishop's palace
http://www.wikidata.org/entity/Q25159781	0	4	light platform
http://www.wikidata.org/entity/Q619610	0	4	social state
http://www.wikidata.org/entity/Q86065117	0	4	Bibliocoop
http://www.wikidata.org/entity/Q673234	0	4	Pile bridge
http://www.wikidata.org/entity/Q2736168	0	4	historical nationality
http://www.wikidata.org/entity/Q1415899	0	4	stepping stones
http://www.wikidata.org/entity/Q3397664	0	4	Q3397664
http://www.wikidata.org/entity/Q7577756	0	4	spiral bridge
http://www.wikidata.org/entity/Q39534999	0	4	fortified bridge
http://www.wikidata.org/entity/Q42612577	0	4	government region of Baden-Württemberg
http://www.wikidata.org/entity/Q625656	0	4	City Church
http://www.wikidata.org/entity/Q1048337	0	4	underground lake
http://www.wikidata.org/entity/Q2216149	0	4	Q2216149
http://www.wikidata.org/entity/Q3293106	0	4	mesotrophic lake
http://www.wikidata.org/entity/Q13586859	0	4	mere
http://www.wikidata.org/entity/Q19544931	0	4	Q19544931
http://www.wikidata.org/entity/Q61793478	0	4	district independent city of Brandenburg
http://www.wikidata.org/entity/Q61856863	0	4	urban district in Schleswig-Holstein
http://www.wikidata.org/entity/Q2236296	0	4	Leopold Church
http://www.wikidata.org/entity/Q97371819	0	4	municipality of Nepal
http://www.wikidata.org/entity/Q634540	0	4	steep grade railway
http://www.wikidata.org/entity/Q1497019	0	4	mountain railway
http://www.wikidata.org/entity/Q2673934	0	4	median strip
http://www.wikidata.org/entity/Q4165912	0	4	house church
http://www.wikidata.org/entity/Q13742933	0	4	Q13742933
http://www.wikidata.org/entity/Q30651197	0	4	mission church
http://www.wikidata.org/entity/Q98655556	0	4	Q98655556
http://www.wikidata.org/entity/Q7659117	0	4	switching and terminal railroad
http://www.wikidata.org/entity/Q1069618	0	4	fluvial terrace
http://www.wikidata.org/entity/Q5282763	0	4	dissenting academy
http://www.wikidata.org/entity/Q17140622	0	4	memorial bench
http://www.wikidata.org/entity/Q45782	0	4	aquarium
http://www.wikidata.org/entity/Q1490924	0	4	Q1490924
http://www.wikidata.org/entity/Q5586091	0	4	gore
http://www.wikidata.org/entity/Q936941	0	4	chhatri
http://www.wikidata.org/entity/Q7315175	0	4	research park
http://www.wikidata.org/entity/Q61298024	0	4	neighborhood in Queens
http://www.wikidata.org/entity/Q61298104	0	4	neighborhood in The Bronx
http://www.wikidata.org/entity/Q6160903	0	4	viaje de agua
http://www.wikidata.org/entity/Q29344764	0	4	protected area of Yemen
http://www.wikidata.org/entity/Q63352690	0	4	hunting reserve
http://www.wikidata.org/entity/Q63354980	0	4	local protected landscape
http://www.wikidata.org/entity/Q63355304	0	4	silence and tranquility area
http://www.wikidata.org/entity/Q1814169	0	4	physics laboratory
http://www.wikidata.org/entity/Q2315928	0	4	ice hockey rink
http://www.wikidata.org/entity/Q92417533	0	4	Q92417533
http://www.wikidata.org/entity/Q10577447	4	4	maritime command
http://www.wikidata.org/entity/Q15623950	0	4	prefecture of Morocco
http://www.wikidata.org/entity/Q16361793	0	4	strict nature reserve
http://www.wikidata.org/entity/Q90905898	0	4	Q90905898
http://www.wikidata.org/entity/Q663375	0	4	hatmaking
http://www.wikidata.org/entity/Q11988920	3	4	Q11988920
http://www.wikidata.org/entity/Q9248427	0	4	County district
http://www.wikidata.org/entity/Q11261031	0	4	Ebisu shrine
http://www.wikidata.org/entity/Q11489117	0	4	otabisho
http://www.wikidata.org/entity/Q11562963	0	4	onsen shrine
http://www.wikidata.org/entity/Q104964763	0	4	archdiocese not metropolitan
http://www.wikidata.org/entity/Q1970932	0	4	underwater habitat
http://www.wikidata.org/entity/Q3926588	0	4	Quadreria
http://www.wikidata.org/entity/Q11612137	0	4	wakiōkan
http://www.wikidata.org/entity/Q957125	0	4	almadraba
http://www.wikidata.org/entity/Q61450265	0	4	LGBT homeless shelter
http://www.wikidata.org/entity/Q16659581	0	4	tin mine
http://www.wikidata.org/entity/Q1785467	0	4	Kotten
http://www.wikidata.org/entity/Q2396523	0	4	Q2396523
http://www.wikidata.org/entity/Q5194727	0	4	curia
http://www.wikidata.org/entity/Q12018909	0	4	Haltýře
http://www.wikidata.org/entity/Q2673931	0	4	pasar malam
http://www.wikidata.org/entity/Q3712125	0	4	governorate of Italian East Africa
http://www.wikidata.org/entity/Q17073908	0	4	panelák
http://www.wikidata.org/entity/Q18027490	0	4	Garden roundel
http://www.wikidata.org/entity/Q19602544	0	4	Q19602544
http://www.wikidata.org/entity/Q21011963	0	4	Q21011963
http://www.wikidata.org/entity/Q30301606	0	4	cubic building
http://www.wikidata.org/entity/Q1021096	0	4	civic community
http://www.wikidata.org/entity/Q18234757	0	4	democracy wall
http://www.wikidata.org/entity/Q104026222	0	4	road workers hut
http://www.wikidata.org/entity/Q106904958	0	4	airport building
http://www.wikidata.org/entity/Q1661497	0	4	wind turbine with observation deck
http://www.wikidata.org/entity/Q2067184	0	4	Bulgarian Empire
http://www.wikidata.org/entity/Q1544383	0	4	New Zealand Great Walks
http://www.wikidata.org/entity/Q1649815	0	4	guard stone
http://www.wikidata.org/entity/Q15411479	0	4	town of Connecticut
http://www.wikidata.org/entity/Q10755057	0	4	Q10755057
http://www.wikidata.org/entity/Q100222740	0	4	National Battlefield Park
http://www.wikidata.org/entity/Q1957409	0	4	Fairy tale amusement park
http://www.wikidata.org/entity/Q15646524	0	4	division of Fiji
http://www.wikidata.org/entity/Q11506008	0	4	Japanese port settlement
http://www.wikidata.org/entity/Q4698967	0	4	airport authority
http://www.wikidata.org/entity/Q331625	0	4	ship graveyard
http://www.wikidata.org/entity/Q65055607	0	4	Q65055607
http://www.wikidata.org/entity/Q98713506	0	4	research institute of the National Autonomous University of Mexico
http://www.wikidata.org/entity/Q867545	0	4	region of Tajikistan
http://www.wikidata.org/entity/Q12060132	0	4	hillside letter
http://www.wikidata.org/entity/Q1069042	0	4	Regions of Eswatini
http://www.wikidata.org/entity/Q1145005	0	4	province of Sierra Leone
http://www.wikidata.org/entity/Q55674656	0	4	Q55674656
http://www.wikidata.org/entity/Q11622438	0	4	Yakushidō
http://www.wikidata.org/entity/Q11657414	0	4	Amidadō
http://www.wikidata.org/entity/Q15618452	0	4	state of the Federated States of Micronesia
http://www.wikidata.org/entity/Q35012916	0	4	lake stage
http://www.wikidata.org/entity/Q11563256	0	4	Q11563256
http://www.wikidata.org/entity/Q1774226	0	4	Climbing garden
http://www.wikidata.org/entity/Q3446134	0	4	Roman client kingdoms in Britain
http://www.wikidata.org/entity/Q47455491	0	4	municipal electoral district in Canada
http://www.wikidata.org/entity/Q16001076	0	4	3D printing marketplace
http://www.wikidata.org/entity/Q884030	0	4	administrative territorial entity of Venezuela
http://www.wikidata.org/entity/Q11815562	0	4	pentaptych
http://www.wikidata.org/entity/Q28920301	0	4	skate track
http://www.wikidata.org/entity/Q50079928	0	4	luge track
http://www.wikidata.org/entity/Q57549326	0	4	roller skating facility
http://www.wikidata.org/entity/Q673220	0	4	Top Spin
http://www.wikidata.org/entity/Q776061	0	4	Vekoma Madhouse
http://www.wikidata.org/entity/Q1374167	0	4	pile foundation
http://www.wikidata.org/entity/Q3266345	0	4	alpine slide
http://www.wikidata.org/entity/Q60648047	0	4	climbing wall
http://www.wikidata.org/entity/Q105535509	0	4	curling venue
http://www.wikidata.org/entity/Q105957588	0	4	university sports venue
http://www.wikidata.org/entity/Q1062445	0	4	administrative territorial entity of Fiji
http://www.wikidata.org/entity/Q1670189	0	4	administrative territorial entity of Greece
http://www.wikidata.org/entity/Q2715909	0	4	administrative territorial entity of Swaziland
http://www.wikidata.org/entity/Q15042137	0	4	administrative divisions of the Netherlands
http://www.wikidata.org/entity/Q17310396	0	4	administrative territorial entity of the Russian Empire
http://www.wikidata.org/entity/Q18658990	0	4	Q18658990
http://www.wikidata.org/entity/Q47488809	0	4	country for sports
http://www.wikidata.org/entity/Q105490688	0	4	region of Saudi Arabia
http://www.wikidata.org/entity/Q61881613	0	4	electoral ward of Light Regional Council
http://www.wikidata.org/entity/Q47616	0	4	incandescent light bulb
http://www.wikidata.org/entity/Q350114	0	4	block post
http://www.wikidata.org/entity/Q1431696	0	4	post road
http://www.wikidata.org/entity/Q20992031	0	4	abandoned airport
http://www.wikidata.org/entity/Q2265017	0	4	seal sanctuary
http://www.wikidata.org/entity/Q3460838	0	4	Korean Cultural Center
http://www.wikidata.org/entity/Q2473971	0	4	rehabilitation center
http://www.wikidata.org/entity/Q48743901	0	4	shinboku
http://www.wikidata.org/entity/Q48909258	0	4	third-order administrative division
http://www.wikidata.org/entity/Q105622437	0	4	Coast Guard base
http://www.wikidata.org/entity/Q24895040	0	4	Plant Protection Station
http://www.wikidata.org/entity/Q1474315	0	4	funitel
http://www.wikidata.org/entity/Q14192234	0	4	mainland territory of Australia
http://www.wikidata.org/entity/Q3249386	0	4	beach house
http://www.wikidata.org/entity/Q3629007	0	4	prefabricated home
http://www.wikidata.org/entity/Q10387679	0	4	floating storage and regasification unit
http://www.wikidata.org/entity/Q27949556	0	4	Q27949556
http://www.wikidata.org/entity/Q183342	0	4	federal city of Russia
http://www.wikidata.org/entity/Q803599	0	4	high-voltage traction power line
http://www.wikidata.org/entity/Q455654	0	4	amateur radio station
http://www.wikidata.org/entity/Q852590	0	4	spire
http://www.wikidata.org/entity/Q2693423	0	4	Q2693423
